delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.7,1000,exp,10,10,0,space,0.6288293000002341,None,345,1,[3.771352499999921],[3.7713628000001336],0,10,10,11,82.07126480000034,,82.05464380000012,82.07126480000034,83.0548859999999,83.0548859999999,83.07147830000031,83.6900900999999,space,0.6288293000002341,None,83.6913056000003,84.39588816666698,84.72952840000016,84.6930854000002,84.69381340000018,84.72952840000016,84.72952840000016,84.72952840000016,88.50200760000007,345,1,[3.771352499999921],[3.7713628000001336],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,11,11,0,space,4.151284699999906,None,222,1,[2.552140899999813],[2.5521532999996452],0,11,11,3,88.51424459999998,,88.50244100000009,88.51424459999998,89.51276250000001,89.51276250000001,89.5294815000002,93.66605580000032,space,4.151284699999906,None,93.66727470000023,93.78007986666695,94.11460070000021,94.08295850000013,94.08369579999999,94.11460070000021,94.11460070000021,94.11460070000021,96.66756380000015,222,1,[2.552140899999813],[2.5521532999996452],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,12,0,1,space,2.596759199999724,None,234,1,[2.0020620000000235],[2.0020825999999943],1,0,12,3,96.67955920000031,,96.66783639999994,96.67955920000031,97.67974840000034,97.67974840000034,97.67974840000034,100.28257510000003,space,2.596759199999724,None,100.28380379999999,100.39691556666664,100.73027450000018,100.69320220000009,100.69397500000014,100.73027450000018,100.73027450000018,100.73027450000018,102.73363890000019,234,1,[2.0020620000000235],[2.0020825999999943],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,13,1,1,space,1.5612168999996356,None,345,1,[3.651281000000381],[3.6512925000001815],1,1,13,9,102.74698630000012,,102.7341363999999,102.74698630000012,103.74701770000001,103.74701770000001,103.74701770000001,105.3241908,space,1.5612168999996356,None,105.32539440000028,105.43040326666666,105.76364710000007,105.73300020000033,105.73374240000021,105.76364710000007,105.76364710000007,105.76364710000007,109.41563279999991,345,1,[3.651281000000381],[3.6512925000001815],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,14,2,1,space,2.6298461999999745,None,456,1,[2.2936156000000665],[2.293625599999814],1,2,14,1,109.43049920000021,,109.41587770000024,109.43049920000021,110.4306145999999,110.4306145999999,110.4306145999999,113.06641880000006,space,2.6298461999999745,None,113.06790470000033,113.48081986666672,113.821958,113.78869780000014,113.79150170000003,113.821958,113.821958,113.821958,116.11653230000002,456,1,[2.2936156000000665],[2.293625599999814],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,15,3,1,space,2.935277099999894,None,456,1,[2.577021899999636],[2.577034499999627],1,3,15,6,116.13088139999991,,116.11681120000003,116.13088139999991,117.13099090000014,117.13099090000014,117.13099090000014,120.08247359999996,space,2.935277099999894,None,120.08336880000024,120.19803026666683,120.53107810000029,120.49316309999995,120.49390489999996,120.53107810000029,120.53107810000029,120.53107810000029,123.10902460000034,456,1,[2.577021899999636],[2.577034499999627],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,16,4,1,space,2.062596400000075,None,123,1,[3.034856799999943],[3.0348681000000397],1,4,16,10,123.12295700000004,,123.10940710000023,123.12295700000004,124.12323800000013,124.12323800000013,124.12323800000013,126.1913442,space,2.062596400000075,None,126.19232730000022,126.60629096666686,126.93112240000028,126.9027971999999,126.90342240000018,126.93112240000028,126.93112240000028,126.93112240000028,129.96698240000023,123,1,[3.034856799999943],[3.0348681000000397],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,17,5,1,space,9.302663699999812,None,780,1,[3.750391799999761],[3.7504119000000173],1,5,17,4,129.98137889999998,,129.96743229999993,129.98137889999998,130.9816065,130.9816065,130.9816065,140.29246620000004,space,9.302663699999812,None,140.29368079999995,140.69866486666686,141.03395769999997,141.00285470000017,141.0035769000001,141.03395769999997,141.03395769999997,141.03395769999997,144.78569590000006,780,1,[3.750391799999761],[3.7504119000000173],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,18,6,1,space,0.3801140000000487,None,506,1,[4.325192399999651],[4.325212199999896],1,6,18,7,144.79896989999997,,144.78618559999995,144.79896989999997,145.79876990000002,145.79876990000002,145.79876990000002,146.18461620000016,space,0.3801140000000487,None,146.18597640000007,146.59893246666687,146.93282309999995,146.90291770000022,146.90363389999993,146.93282309999995,146.93282309999995,146.93282309999995,151.2593096999999,506,1,[4.325192399999651],[4.325212199999896],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,19,7,1,space,0.3713566000001265,None,1,1,[2.676430800000162],[2.6764493000000584],1,7,19,2,151.2744818000001,,151.25979450000023,151.2744818000001,152.2745318000002,152.2745318000002,152.2745318000002,152.66010610000012,space,0.3713566000001265,None,152.66192279999996,153.3661855666667,153.69980860000032,153.66310380000004,153.66396430000032,153.69980860000032,153.69980860000032,153.69980860000032,156.37729350000018,1,1,[2.676430800000162],[2.6764493000000584],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,20,8,1,space,1.0308304000000135,None,233 ,1,[2.4932856000000356],[2.493294599999899],1,8,20,8,156.39122180000004,,156.37785299999996,156.39122180000004,157.39163850000023,157.39163850000023,157.39163850000023,158.42683390000002,space,1.0308304000000135,None,158.4280676000003,159.1327750666667,159.4660530000001,159.43296110000028,159.4337243,159.4660530000001,159.4660530000001,159.4660530000001,161.9603092000002,233 ,1,[2.4932856000000356],[2.493294599999899],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
